,data,codigo,defluencia
4197,2000-07-11,19067,1380.37
4198,2000-07-12,19067,1299.81
4199,2000-07-14,19067,509.75
4200,2000-07-22,19067,242.29
4201,2000-07-25,19067,377.84
4202,2000-07-26,19067,274.25
4203,2000-08-01,19067,170.26
4204,2000-08-03,19067,150.53
4205,2000-08-07,19067,121.06
4206,2000-08-08,19067,114.68
4207,2000-08-10,19067,121.35
4208,2000-08-11,19067,128.38
4209,2000-08-12,19067,125.38
4210,2000-08-13,19067,116.73
4211,2000-08-15,19067,131.67
4212,2000-08-18,19067,231.15
4213,2000-08-25,19067,152.98
4214,2000-08-31,19067,235.96
4215,2000-09-01,19067,197.17
4216,2000-09-02,19067,172.64
4217,2000-09-05,19067,134.73
4218,2000-09-10,19067,284.92
4219,2000-09-11,19067,1045.16
4220,2000-09-16,19067,1568.44
4221,2000-09-17,19067,812.26
4222,2000-09-19,19067,1139.01
4223,2000-09-23,19067,946.89
4224,2000-09-30,19067,317.92
4225,2000-10-01,19067,371.67
4226,2000-10-05,19067,579.78
4227,2000-10-07,19067,416.42
4228,2000-10-15,19067,1917.2
4229,2000-10-16,19067,1131.76
4230,2000-10-17,19067,875.09
4231,2000-10-20,19067,673.33
4232,2000-10-21,19067,717.93
4233,2000-10-22,19067,526.09
4234,2000-10-23,19067,387.36
4235,2000-10-24,19067,311.41
4236,2000-10-27,19067,759.26
4237,2000-10-28,19067,973.47
4238,2000-11-01,19067,265.19
4239,2000-11-02,19067,234.24
4240,2000-11-03,19067,223.89
4241,2000-11-04,19067,219.39
4242,2000-11-11,19067,326.49
4243,2000-11-12,19067,324.3
4244,2000-11-14,19067,241.55
4245,2000-11-15,19067,205.84
4246,2000-11-20,19067,123.14
4247,2000-11-21,19067,127.63
4248,2000-11-26,19067,89.58
4249,2000-11-27,19067,94.2
4250,2000-11-28,19067,98.14
4251,2000-11-30,19067,111.1
4252,2000-12-02,19067,193.06
4253,2000-12-04,19067,148.11
4254,2000-12-05,19067,125.56
4255,2000-12-06,19067,108.25
4256,2000-12-07,19067,98.7
4257,2000-12-08,19067,96.41
4258,2000-12-09,19067,89.84
4259,2000-12-10,19067,81.92
4260,2000-12-15,19067,144.76
4261,2000-12-16,19067,122.95
4262,2000-12-17,19067,120.47
4263,2000-12-18,19067,125.22
4264,2000-12-19,19067,109.42
4265,2000-12-20,19067,95.8
4266,2000-12-21,19067,87.68
4267,2000-12-24,19067,136.19
4268,2000-12-25,19067,120.76
4269,2000-12-30,19067,456.88
4270,2000-12-31,19067,371.62
4271,2001-01-01,19067,249.96
4272,2001-01-02,19067,179.48
4273,2001-01-03,19067,149.32
4274,2001-01-04,19067,139.97
4275,2001-01-05,19067,134.93
4276,2001-01-08,19067,268.2
4277,2001-01-10,19067,322.3
4278,2001-01-12,19067,371.45
4279,2001-01-17,19067,381.53
4280,2001-01-19,19067,358.43
4281,2001-01-23,19067,396.38
4282,2001-01-24,19067,442.49
4283,2001-01-25,19067,530.92
4284,2001-01-28,19067,279.88
4285,2001-02-04,19067,630.48
4286,2001-02-05,19067,863.46
4287,2001-02-10,19067,317.96
4288,2001-02-11,19067,264.59
4289,2001-02-16,19067,316.55
4290,2001-02-17,19067,316.22
4291,2001-02-19,19067,449.35
4292,2001-02-20,19067,621.93
4293,2001-02-21,19067,580.96
4294,2001-02-25,19067,502.99
4295,2001-02-27,19067,477.13
4296,2001-03-03,19067,307.59
4297,2001-03-04,19067,277.0
4298,2001-03-05,19067,284.38
4299,2001-03-06,19067,293.47
4300,2001-03-11,19067,251.45
4301,2001-03-13,19067,200.41
4302,2001-03-14,19067,190.34
4303,2001-03-17,19067,314.49
4304,2001-03-20,19067,273.64
4305,2001-03-22,19067,249.69
4306,2001-03-23,19067,232.31
4307,2001-03-24,19067,213.52
4308,2001-03-25,19067,208.9
4309,2001-03-26,19067,273.91
4310,2001-03-28,19067,331.87
4311,2001-04-01,19067,227.8
4312,2001-04-03,19067,692.41
4313,2001-04-04,19067,335.74
4314,2001-04-06,19067,211.56
4315,2001-04-07,19067,201.98
4316,2001-04-09,19067,531.98
4317,2001-04-12,19067,283.19
4318,2001-04-13,19067,235.04
4319,2001-04-14,19067,212.67
4320,2001-04-15,19067,204.27
4321,2001-04-16,19067,194.35
4322,2001-04-18,19067,274.85
4323,2001-04-19,19067,234.79
4324,2001-04-20,19067,144.29
4325,2001-04-23,19067,251.97
4326,2001-04-24,19067,282.55
4327,2001-04-25,19067,435.29
4328,2001-04-26,19067,512.42
4329,2001-04-29,19067,350.99
4330,2001-05-04,19067,1902.05
4331,2001-05-17,19067,243.48
4332,2001-05-21,19067,339.38
4333,2001-05-23,19067,703.33
4334,2001-05-25,19067,408.48
4335,2001-05-26,19067,344.87
4336,2001-05-28,19067,277.86
4337,2001-05-29,19067,268.2
4338,2001-05-30,19067,255.73
4339,2001-05-31,19067,230.51
4340,2001-06-02,19067,187.38
4341,2001-06-04,19067,189.05
4342,2001-06-05,19067,203.74
4343,2001-06-07,19067,193.46
4344,2001-06-09,19067,177.35
4345,2001-06-10,19067,183.59
4346,2001-06-15,19067,177.48
4347,2001-06-16,19067,261.96
4348,2001-06-17,19067,476.29
4349,2001-06-18,19067,572.94
4350,2001-06-19,19067,398.64
4351,2001-06-20,19067,308.92
4352,2001-06-26,19067,1041.81
4353,2001-06-28,19067,774.55
4354,2001-06-29,19067,499.21
4355,2001-06-30,19067,360.75
4356,2001-07-02,19067,259.32
4357,2001-07-05,19067,204.22
4358,2001-07-06,19067,232.76
4359,2001-07-08,19067,244.1
4360,2001-07-09,19067,230.73
4361,2001-07-14,19067,302.68
4362,2001-07-16,19067,227.88
4363,2001-07-20,19067,1577.68
4364,2001-07-23,19067,882.5
4365,2001-07-24,19067,556.26
4366,2001-07-25,19067,449.68
4367,2001-07-26,19067,486.88
4368,2001-07-29,19067,508.44
4369,2001-08-02,19067,246.86
4370,2001-08-03,19067,206.77
4371,2001-08-07,19067,189.49
4372,2001-08-08,19067,179.54
4373,2001-08-10,19067,147.96
4374,2001-08-11,19067,159.55
4375,2001-08-12,19067,162.92
4376,2001-08-14,19067,123.21
4377,2001-08-15,19067,115.93
4378,2001-08-18,19067,95.29
4379,2001-08-19,19067,97.68
4380,2001-08-21,19067,101.86
4381,2001-08-22,19067,161.27
4382,2001-08-27,19067,90.13
4383,2001-08-30,19067,212.59
4384,2001-08-31,19067,201.85
4385,2001-09-02,19067,143.28
4386,2001-09-03,19067,116.46
4387,2001-09-05,19067,174.04
4388,2001-09-07,19067,387.02
4389,2001-09-08,19067,288.65
4390,2001-09-11,19067,737.63
4391,2001-09-13,19067,459.62
4392,2001-09-17,19067,371.72
4393,2001-09-19,19067,233.42
4394,2001-09-25,19067,242.67
4395,2001-09-26,19067,303.83
4396,2001-09-27,19067,559.36
4397,2001-09-30,19067,1351.88
4398,2001-10-03,19067,1739.78
4399,2001-10-05,19067,775.5
4400,2001-10-07,19067,529.82
4401,2001-10-08,19067,600.46
4402,2001-10-09,19067,764.96
4403,2001-10-11,19067,493.31
4404,2001-10-12,19067,367.43
4405,2001-10-13,19067,293.54
4406,2001-10-14,19067,268.58
4407,2001-10-18,19067,520.85
4408,2001-10-19,19067,466.85
4409,2001-10-21,19067,323.63
4410,2001-10-22,19067,291.45
4411,2001-10-23,19067,244.86
4412,2001-10-25,19067,172.38
4413,2001-10-28,19067,144.5
4414,2001-10-29,19067,139.68
4415,2001-10-30,19067,137.8
4416,2001-10-31,19067,136.8
4417,2001-11-01,19067,124.39
4418,2001-11-04,19067,116.26
4419,2001-11-05,19067,108.72
4420,2001-11-06,19067,118.17
4421,2001-11-11,19067,260.9
4422,2001-11-12,19067,307.3
4423,2001-11-15,19067,162.33
4424,2001-11-16,19067,129.42
4425,2001-11-18,19067,106.06
4426,2001-11-20,19067,88.47
4427,2001-11-28,19067,486.2
4428,2001-11-29,19067,830.57
4429,2001-12-01,19067,654.1
4430,2001-12-02,19067,564.06
4431,2001-12-03,19067,371.67
4432,2001-12-06,19067,257.18
4433,2001-12-09,19067,179.47
4434,2001-12-11,19067,209.07
4435,2001-12-12,19067,226.81
4436,2001-12-16,19067,344.96
4437,2001-12-20,19067,117.88
4438,2001-12-22,19067,101.93
4439,2001-12-23,19067,115.92
4440,2001-12-25,19067,177.94
4441,2001-12-26,19067,137.36
4442,2001-12-28,19067,108.55
4443,2001-12-29,19067,105.88
4444,2002-01-01,19067,125.52
4445,2002-01-05,19067,92.67
4446,2002-01-07,19067,103.28
4447,2002-01-11,19067,131.44
4448,2002-01-12,19067,168.39
4449,2002-01-13,19067,140.47
4450,2002-01-14,19067,119.06
4451,2002-01-17,19067,284.49
4452,2002-01-19,19067,106.29
4453,2002-01-20,19067,92.47
4454,2002-01-21,19067,90.96
4455,2002-01-22,19067,79.7
4456,2002-01-24,19067,181.71
4457,2002-01-26,19067,219.94
4458,2002-01-28,19067,146.57
4459,2002-01-29,19067,107.22
4460,2002-01-30,19067,91.59
4461,2002-01-31,19067,90.0
4462,2002-02-03,19067,72.38
4463,2002-02-05,19067,55.09
4464,2002-02-07,19067,60.09
4465,2002-02-08,19067,61.27
4466,2002-02-09,19067,65.97
4467,2002-02-11,19067,83.82
4468,2002-02-13,19067,76.38
4469,2002-02-18,19067,75.26
4470,2002-02-23,19067,62.26
4471,2002-02-27,19067,50.72
4472,2002-03-01,19067,41.55
4473,2002-03-05,19067,54.74
4474,2002-03-07,19067,74.63
4475,2002-03-08,19067,91.6
4476,2002-03-10,19067,77.07
4477,2002-03-12,19067,66.59
4478,2002-03-13,19067,80.38
4479,2002-03-17,19067,161.47
4480,2002-03-18,19067,109.13
4481,2002-03-19,19067,117.5
4482,2002-03-20,19067,150.51
4483,2002-03-21,19067,128.86
4484,2002-03-24,19067,66.61
4485,2002-03-26,19067,67.3
4486,2002-03-27,19067,58.9
4487,2002-03-31,19067,55.97
4488,2002-04-01,19067,51.96
4489,2002-04-05,19067,57.81
4490,2002-04-08,19067,50.86
4491,2002-04-11,19067,37.36
4492,2002-04-12,19067,45.28
4493,2002-04-15,19067,43.8
4494,2002-04-20,19067,78.02
4495,2002-04-28,19067,58.19
4496,2002-04-30,19067,85.69
4497,2002-05-02,19067,115.42
4498,2002-05-03,19067,99.24
4499,2002-05-11,19067,58.09
4500,2002-05-12,19067,54.8
4501,2002-05-16,19067,304.75
4502,2002-05-17,19067,579.34
4503,2002-05-18,19067,621.2
4504,2002-05-20,19067,279.0
4505,2002-05-21,19067,339.18
4506,2002-05-25,19067,182.23
4507,2002-05-28,19067,129.08
4508,2002-05-30,19067,121.29
4509,2002-06-03,19067,125.94
4510,2002-06-08,19067,388.19
4511,2002-06-11,19067,940.04
4512,2002-06-13,19067,2181.05
4513,2002-06-14,19067,2155.91
4514,2002-06-17,19067,994.57
4515,2002-06-18,19067,949.63
4516,2002-06-19,19067,819.92
4517,2002-06-20,19067,470.74
4518,2002-06-22,19067,339.21
4519,2002-06-26,19067,218.27
4520,2002-06-27,19067,199.33
4521,2002-06-28,19067,188.12
4522,2002-06-29,19067,178.61
4523,2002-07-01,19067,484.17
4524,2002-07-02,19067,1142.23
4525,2002-07-03,19067,1367.68
4526,2002-07-04,19067,796.02
4527,2002-07-08,19067,447.02
4528,2002-07-10,19067,362.82
4529,2002-07-11,19067,293.66
4530,2002-07-12,19067,260.45
4531,2002-07-14,19067,205.54
4532,2002-07-16,19067,175.79
4533,2002-07-17,19067,166.73
4534,2002-07-20,19067,139.69
4535,2002-07-21,19067,148.37
4536,2002-07-24,19067,152.74
4537,2002-07-25,19067,157.05
4538,2002-07-28,19067,278.52
4539,2002-07-29,19067,237.6
4540,2002-07-31,19067,325.38
4541,2002-08-05,19067,548.57
4542,2002-08-06,19067,597.6
4543,2002-08-07,19067,578.28
4544,2002-08-08,19067,419.97
4545,2002-08-12,19067,223.54
4546,2002-08-13,19067,202.86
4547,2002-08-15,19067,243.81
4548,2002-08-16,19067,268.39
4549,2002-08-17,19067,238.15
4550,2002-08-19,19067,179.91
4551,2002-08-21,19067,479.25
4552,2002-08-22,19067,996.2
4553,2002-08-23,19067,1135.71
4554,2002-08-24,19067,973.24
4555,2002-08-26,19067,583.39
4556,2002-08-27,19067,440.99
4557,2002-08-30,19067,273.94
4558,2002-09-01,19067,218.51
4559,2002-09-02,19067,196.33
4560,2002-09-03,19067,185.96
4561,2002-09-04,19067,181.53
4562,2002-09-05,19067,160.55
4563,2002-09-06,19067,539.11
4564,2002-09-08,19067,1224.17
4565,2002-09-10,19067,363.1
4566,2002-09-12,19067,388.52
4567,2002-09-13,19067,592.71
4568,2002-09-16,19067,556.0
4569,2002-09-18,19067,791.23
4570,2002-09-21,19067,1001.39
4571,2002-09-22,19067,600.58
4572,2002-09-25,19067,298.13
4573,2002-09-26,19067,264.21
4574,2002-09-30,19067,271.72
4575,2002-10-01,19067,454.74
4576,2002-10-03,19067,501.49
4577,2002-10-06,19067,1132.2
4578,2002-10-08,19067,540.72
4579,2002-10-09,19067,483.31
4580,2002-10-11,19067,548.66
4581,2002-10-12,19067,513.9
4582,2002-10-14,19067,391.62
4583,2002-10-15,19067,296.05
4584,2002-10-16,19067,336.18
4585,2002-10-17,19067,570.75
4586,2002-10-20,19067,368.62
4587,2002-10-22,19067,478.67
4588,2002-10-23,19067,447.21
4589,2002-10-26,19067,1016.87
4590,2002-10-27,19067,919.03
4591,2002-10-30,19067,524.24
4592,2002-11-02,19067,663.7
4593,2002-11-03,19067,523.74
4594,2002-11-05,19067,471.63
4595,2002-11-14,19067,348.38
4596,2002-11-15,19067,276.2
4597,2002-11-17,19067,238.97
4598,2002-11-19,19067,309.63
4599,2002-11-20,19067,336.75
4600,2002-11-22,19067,260.76
4601,2002-11-23,19067,224.44
4602,2002-11-26,19067,292.88
4603,2002-11-27,19067,563.75
4604,2002-11-30,19067,894.07
4605,2002-12-04,19067,450.96
4606,2002-12-07,19067,360.66
4607,2002-12-10,19067,500.43
4608,2002-12-12,19067,298.41
4609,2002-12-13,19067,262.2
4610,2002-12-15,19067,201.06
4611,2002-12-17,19067,192.03
4612,2002-12-19,19067,158.56
4613,2002-12-20,19067,169.11
4614,2002-12-21,19067,169.11
4615,2002-12-23,19067,384.28
4616,2002-12-26,19067,841.6
4617,2002-12-27,19067,442.16
4618,2002-12-31,19067,175.88
4619,2003-01-07,19067,151.94
4620,2003-01-09,19067,152.05
4621,2003-01-11,19067,309.63
4622,2003-01-13,19067,214.74
4623,2003-01-16,19067,148.02
4624,2003-01-19,19067,172.29
4625,2003-01-20,19067,173.63
4626,2003-01-22,19067,151.13
4627,2003-01-24,19067,108.88
4628,2003-01-26,19067,89.34
4629,2003-01-27,19067,83.8
4630,2003-01-29,19067,92.93
4631,2003-02-01,19067,69.09
4632,2003-02-03,19067,124.06
4633,2003-02-05,19067,106.99
4634,2003-02-09,19067,534.9
4635,2003-02-11,19067,305.07
4636,2003-02-12,19067,254.37
4637,2003-02-13,19067,194.89
4638,2003-02-15,19067,135.76
4639,2003-02-16,19067,139.71
4640,2003-02-17,19067,163.67
4641,2003-02-19,19067,119.02
4642,2003-02-20,19067,391.76
4643,2003-02-21,19067,656.49
4644,2003-02-23,19067,337.82
4645,2003-02-24,19067,203.59
4646,2003-02-25,19067,158.73
4647,2003-02-26,19067,173.57
4648,2003-02-27,19067,187.1
4649,2003-02-28,19067,167.39
4650,2003-03-01,19067,139.16
4651,2003-03-02,19067,126.69
4652,2003-03-03,19067,149.4
4653,2003-03-04,19067,174.81
4654,2003-03-05,19067,171.03
4655,2003-03-06,19067,178.8
4656,2003-03-10,19067,201.46
4657,2003-03-11,19067,212.59
4658,2003-03-14,19067,309.41
4659,2003-03-18,19067,122.25
4660,2003-03-21,19067,155.42
4661,2003-03-23,19067,150.72
4662,2003-03-24,19067,138.06
4663,2003-03-25,19067,110.85
4664,2003-03-28,19067,103.96
4665,2003-03-29,19067,90.41
4666,2003-03-31,19067,76.09
4667,2003-04-01,19067,70.77
4668,2003-04-02,19067,70.27
4669,2003-04-03,19067,91.3
4670,2003-04-05,19067,106.44
4671,2003-04-08,19067,82.86
4672,2003-04-10,19067,65.45
4673,2003-04-14,19067,52.22
4674,2003-04-17,19067,47.89
4675,2003-04-19,19067,68.99
4676,2003-04-21,19067,87.76
4677,2003-04-23,19067,72.69
4678,2003-04-25,19067,54.93
4679,2003-04-26,19067,53.08
4680,2003-04-27,19067,55.34
4681,2003-05-01,19067,778.13
4682,2003-05-02,19067,1003.66
4683,2003-05-03,19067,545.63
4684,2003-05-04,19067,300.07
4685,2003-05-05,19067,215.67
4686,2003-05-07,19067,153.03
4687,2003-05-08,19067,141.26
4688,2003-05-10,19067,115.39
4689,2003-05-11,19067,103.39
4690,2003-05-12,19067,96.09
4691,2003-05-15,19067,80.16
4692,2003-05-17,19067,73.07
4693,2003-05-19,19067,68.27
4694,2003-05-20,19067,65.87
4695,2003-05-27,19067,112.16
4696,2003-05-28,19067,91.46
4697,2003-05-30,19067,74.35
4698,2003-06-02,19067,80.54
4699,2003-06-05,19067,258.52
4700,2003-06-08,19067,209.91
4701,2003-06-10,19067,286.62
4702,2003-06-12,19067,338.19
4703,2003-06-13,19067,264.81
4704,2003-06-14,19067,230.5
4705,2003-06-17,19067,195.46
4706,2003-06-20,19067,539.49
4707,2003-06-21,19067,367.7
4708,2003-06-22,19067,272.41
4709,2003-06-23,19067,230.64
4710,2003-06-25,19067,173.6
4711,2003-06-26,19067,155.81
4712,2003-06-27,19067,141.68
4713,2003-06-28,19067,132.46
4714,2003-06-30,19067,114.68
4715,2003-07-04,19067,101.15
4716,2003-07-05,19067,94.81
4717,2003-07-10,19067,628.49
4718,2003-07-13,19067,181.92
4719,2003-07-17,19067,301.85
4720,2003-07-18,19067,283.01
4721,2003-07-19,19067,224.95
4722,2003-07-20,19067,180.3
4723,2003-07-21,19067,156.64
4724,2003-07-22,19067,142.72
4725,2003-07-23,19067,132.17
4726,2003-07-24,19067,125.34
4727,2003-07-25,19067,119.96
4728,2003-07-26,19067,108.06
4729,2003-07-28,19067,100.48
4730,2003-07-31,19067,85.5
4731,2003-08-01,19067,84.18
4732,2003-08-02,19067,79.93
4733,2003-08-06,19067,76.12
4734,2003-08-07,19067,77.24
4735,2003-08-08,19067,73.42
4736,2003-08-09,19067,67.51
4737,2003-08-10,19067,66.5
4738,2003-08-11,19067,63.75
4739,2003-08-13,19067,58.77
4740,2003-08-15,19067,60.63
4741,2003-08-16,19067,74.4
4742,2003-08-17,19067,83.69
4743,2003-08-23,19067,51.52
4744,2003-08-25,19067,61.31
4745,2003-08-27,19067,76.4
4746,2003-08-30,19067,55.95
4747,2003-08-31,19067,48.15
4748,2003-09-05,19067,43.62
4749,2003-09-09,19067,44.02
4750,2003-09-10,19067,62.54
4751,2003-09-15,19067,69.01
4752,2003-09-16,19067,54.42
4753,2003-09-17,19067,50.7
4754,2003-09-19,19067,38.77
4755,2003-09-21,19067,37.73
4756,2003-09-25,19067,41.25
4757,2003-09-26,19067,48.5
4758,2003-09-28,19067,52.97
4759,2003-10-02,19067,54.03
4760,2003-10-05,19067,41.16
4761,2003-10-06,19067,48.08
4762,2003-10-07,19067,67.52
4763,2003-10-08,19067,144.71
4764,2003-10-11,19067,409.18
4765,2003-10-13,19067,152.81
4766,2003-10-15,19067,104.78
4767,2003-10-16,19067,85.58
4768,2003-10-17,19067,74.53
4769,2003-10-18,19067,66.29
4770,2003-10-19,19067,63.83
4771,2003-10-20,19067,70.15
4772,2003-10-22,19067,82.72
4773,2003-10-24,19067,77.74
4774,2003-10-26,19067,709.13
4775,2003-10-27,19067,917.56
4776,2003-11-01,19067,179.13
4777,2003-11-04,19067,242.84
4778,2003-11-06,19067,140.21
4779,2003-11-08,19067,118.95
4780,2003-11-13,19067,88.8
4781,2003-11-16,19067,341.68
4782,2003-11-17,19067,560.44
4783,2003-11-19,19067,304.4
4784,2003-11-22,19067,115.03
4785,2003-11-24,19067,107.57
4786,2003-11-25,19067,120.82
4787,2003-11-26,19067,125.62
4788,2003-11-29,19067,149.37
4789,2003-11-30,19067,123.15
4790,2003-12-01,19067,99.17
4791,2003-12-02,19067,79.53
4792,2003-12-03,19067,80.58
4793,2003-12-06,19067,197.23
4794,2003-12-10,19067,388.72
4795,2003-12-16,19067,1009.37
4796,2003-12-20,19067,490.29
4797,2003-12-23,19067,836.02
4798,2003-12-30,19067,618.01
4799,2004-01-01,19067,1186.02
4800,2004-01-02,19067,777.25
4801,2004-01-03,19067,418.4
4802,2004-01-05,19067,248.27
4803,2004-01-07,19067,213.85
4804,2004-01-08,19067,210.2
4805,2004-01-09,19067,204.54
4806,2004-01-10,19067,175.64
4807,2004-01-11,19067,157.13
4808,2004-01-13,19067,178.15
4809,2004-01-14,19067,212.76
4810,2004-01-15,19067,237.22
4811,2004-01-19,19067,142.26
4812,2004-01-20,19067,123.62
4813,2004-01-23,19067,118.05
4814,2004-01-24,19067,130.47
4815,2004-01-25,19067,197.97
4816,2004-01-26,19067,343.47
4817,2004-01-28,19067,219.65
4818,2004-02-01,19067,197.17
4819,2004-02-03,19067,202.55
4820,2004-02-08,19067,143.07
4821,2004-02-09,19067,117.99
4822,2004-02-12,19067,96.86
4823,2004-02-17,19067,74.97
4824,2004-02-18,19067,73.02
4825,2004-02-22,19067,85.39
4826,2004-02-23,19067,80.81
4827,2004-02-24,19067,76.1
4828,2004-02-28,19067,56.5
4829,2004-03-01,19067,62.95
4830,2004-03-03,19067,38.83
4831,2004-03-05,19067,26.46
4832,2004-03-06,19067,28.92
4833,2004-03-08,19067,29.17
4834,2004-03-09,19067,31.67
4835,2004-03-10,19067,33.36
4836,2004-03-11,19067,36.27
4837,2004-03-12,19067,35.49
4838,2004-03-15,19067,59.97
4839,2004-03-19,19067,74.3
4840,2004-03-22,19067,152.64
4841,2004-03-25,19067,53.91
4842,2004-03-26,19067,44.24
4843,2004-03-28,19067,490.73
4844,2004-04-02,19067,134.32
4845,2004-04-03,19067,120.1
4846,2004-04-04,19067,169.09
4847,2004-04-05,19067,273.85
4848,2004-04-06,19067,349.6
4849,2004-04-08,19067,239.77
4850,2004-04-11,19067,209.43
4851,2004-04-12,19067,190.75
4852,2004-04-15,19067,82.56
4853,2004-04-16,19067,69.26
4854,2004-04-17,19067,65.69
4855,2004-04-18,19067,121.27
4856,2004-04-20,19067,548.45
4857,2004-04-24,19067,227.02
4858,2004-04-26,19067,180.61
4859,2004-04-27,19067,138.95
4860,2004-04-28,19067,112.62
4861,2004-05-07,19067,873.81
4862,2004-05-12,19067,317.31
4863,2004-05-15,19067,330.08
